DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE,diff_dias,oil_lag_1,gas_lag_1,water_lag_1,oil_lag_3,gas_lag_3,water_lag_3,oil_lag_7,gas_lag_7,water_lag_7,oil_lag_14,gas_lag_14,water_lag_14,oil_lag_30,gas_lag_30,water_lag_30,oil_roll_mean_3,gas_roll_mean_3,water_roll_mean_3,oil_roll_mean_7,gas_roll_mean_7,water_roll_mean_7,oil_roll_mean_14,gas_roll_mean_14,water_roll_mean_14,oil_roll_mean_30,gas_roll_mean_30,water_roll_mean_30,oil_roll_std_7,gas_roll_std_7,water_roll_std_7,oil_roll_std_14,gas_roll_std_14,water_roll_std_14,oil_roll_std_30,gas_roll_std_30,water_roll_std_30,oil_delta_1d,gas_delta_1d,water_delta_1d,oil_delta_3d,gas_delta_3d,water_delta_3d,oil_delta_7d,gas_delta_7d,water_delta_7d,oil_pct_change_1d,gas_pct_change_1d,water_pct_change_1d,oil_pct_change_7d,gas_pct_change_7d,water_pct_change_7d,oil_pct_change_14d,gas_pct_change_14d,water_pct_change_14d,oil_ewma_3,gas_ewma_3,water_ewma_3,oil_ewma_7,gas_ewma_7,water_ewma_7,oil_ewma_14,gas_ewma_14,water_ewma_14,oil_ewma_30,gas_ewma_30,water_ewma_30,oil_expanding_mean,oil_expanding_std,gas_expanding_mean,gas_expanding_std,water_expanding_mean,water_expanding_std,oil_cumulative,gas_cumulative,water_cumulative,oil_velocity,oil_acceleration,gas_velocity,gas_acceleration,oil_trend_strength,gas_trend_strength,water_trend_strength,oil_vs_trend,gas_vs_trend,water_vs_trend,oil_volatility_index,gas_volatility_index,oil_momentum_7d,oil_momentum_30d,oil_roc_7d,oil_roc_30d,oil_zscore_30
2014-07-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5679.50802625,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-06,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5636.3585508333335,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5323.131759375,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5431.021980625,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5287.776138541667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4523.924111666666,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-11,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4660.567963333333,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-12,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4154.225707916667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-13,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,2529.8891391666666,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-14,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5029.2776102083335,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-15,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5256.306388958334,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-16,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5256.994209375,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-17,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5137.533111666667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-18,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5006.91877,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-19,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4822.921707083334,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-20,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33334,,,,,,,,,0.0,,,,4138.353428541666,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-21,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4399.133949166667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-22,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4554.041747916666,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-23,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4438.173507708333,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-24,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4259.480453958334,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-25,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4162.283332708334,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-26,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4320.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-27,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4492.66760625,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-28,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4717.317641875,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-29,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4703.885307083333,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-30,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4569.954765416666,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-07-31,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4476.610382708333,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-01,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.9963,,,,,,,,,0.0,,,,4629.3881225,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-02,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4665.627564166667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-03,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,23.75,,,,,,,,,0.0,,,,4451.751704166667,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-04,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5195.56274375,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5209.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-06,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5229.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4981.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5201.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-09,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,5158.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
2014-08-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,4931.0,injection,WI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3257821539476148e-20,2.1510529592129298e-18,1.8997092507267026e-20,1.0212559083606006e-07,1.6465159337416053e-05,1.453275602593036e-07,0.003995936600564887,0.6424830566156312,0.005754868738933478,1.03786709464885,166.45842466561317,1.5122877791380462,1110.534377291412,1330.366195964296,163182.8252638596,189092.93299009796,1700.3716442617488,1708.7789780524865,,,,,,,,,,,,,,,,,,,,
